student_id,age,gender,first_generation_college,international_student,residency_status,high_school_gpa,sat_score,act_score,advanced_courses_taken,extracurricular_activities,major,enrollment_status,semester_credits,admission_type,starting_semester,family_income,financial_aid_received,pell_grant_eligible (scholarship),student_loan_amount,has_campus_job,current_gpa,credits_completed,courses_failed,courses_withdrawn,attendance_rate,study_hours_per_week,library_visits_per_month,tutoring_sessions_attended,advisor_meetings,clubs_joined,living_arrangement,has_disability,distance_from_campus_miles,work_hours_per_week,dropped_out
STU_00009144,20,Female,Yes,No,In-state,2.71,1045,23,4,2,Engineering,Full-time,12,Regular,Fall,<$30k,No,Yes,14490,Yes,2.43,9,0,1,78.5,13,1,1,2,2,On-campus,No,33,16,No
STU_00009145,20,Male,No,No,In-state,3.52,1297,23,3,2,Computer Science,Full-time,15,Regular,Fall,$30k-$60k,Yes,No,1248,No,2.78,34,2,1,89,6,3,0,0,1,On-campus,No,33,10,No
STU_00009146,18,Female,Yes,Yes,In-state,3.3,1034,23,1,1,Engineering,Full-time,12,Regular,Fall,$60k-$100k,Yes,No,7618,No,2.66,53,0,2,98.8,0,1,4,2,3,Off-campus,No,1,5,No
STU_00009147,17,Female,No,No,In-state,3.33,1166,19,3,2,Business,Full-time,12,Regular,Fall,$60k-$100k,No,Yes,9526,No,,16,0,0,74.7,5,3,2,0,1,On-campus,Yes,20,16,No
STU_00009148,18,Female,No,No,In-state,3.61,1361,23,3,2,Computer Science,Full-time,15,Transfer,Spring,$60k-$100k,No,No,5233,No,4,8,1,0,83.6,1,3,1,2,2,Off-campus,No,1,12,No
STU_00009149,17,Male,No,No,In-state,2.63,907,28,4,2,Education,Full-time,15,Regular,Fall,$30k-$60k,Yes,No,21442,Yes,2.9,85,0,0,82.1,13,6,2,1,1,Off-campus,No,8,21,No
STU_00009150,21,Female,No,No,In-state,2.66,912,19,4,2,Engineering,Full-time,15,Regular,Fall,$100k+,Yes,Yes,54376,No,2.8,25,0,0,83.4,6,3,4,2,1,On-campus,No,16,9,No
STU_00009151,21,Male,No,Yes,International,3.76,1091,29,4,2,Arts & Sciences,Full-time,15,Regular,Summer,<$30k,Yes,Yes,8046,No,2.08,14,0,0,96.4,4,3,3,2,1,At home,No,99,0,No
STU_00009152,21,Female,Yes,No,In-state,3.44,1350,23,3,2,Health Sciences,Full-time,12,Regular,Fall,$60k-$100k,No,No,22387,No,2.85,6,0,0,77,17,5,1,1,2,At home,No,10,5,No
STU_00009153,21,Male,No,Yes,Out-of-state,4,1211,22,1,2,Arts & Sciences,Full-time,18,Regular,Fall,$60k-$100k,Yes,No,3714,No,2.51,19,1,0,72.3,5,5,2,2,1,Commuter,No,2,1,No
STU_00009154,19,Male,No,No,International,3.14,1315,31,5,3,Social Sciences,Full-time,18,Regular,Spring,$100k+,Yes,Yes,8267,No,2.82,11,2,0,86.6,6,4,3,2,3,On-campus,No,23,31,Yes
STU_00009155,21,Male,No,Yes,In-state,2.81,1205,28,3,2,Computer Science,Full-time,18,Transfer,Spring,$60k-$100k,Yes,Yes,1158,No,2.74,4,1,1,75.8,0,2,2,0,0,On-campus,No,9,6,Yes
STU_00009156,17,Male,No,No,International,2.96,1207,23,4,1,Business,Full-time,12,Early Decision,Fall,<$30k,Yes,Yes,7876,No,,19,1,0,67.6,9,3,2,0,2,On-campus,No,17,1,No
STU_00009157,17,Female,No,No,In-state,3.47,1224,20,3,3,Education,Full-time,12,Regular,Fall,$60k-$100k,Yes,No,4656,Yes,3.35,42,1,1,78.9,5,6,3,1,3,Commuter,No,28,0,No
STU_00009158,21,Male,No,No,In-state,3.73,1110,23,2,0,Business,Full-time,15,Regular,Fall,$30k-$60k,Yes,No,579,No,3.06,0,0,1,74.8,6,3,2,2,3,On-campus,No,0,3,No
STU_00009159,17,Female,No,No,In-state,3.44,800,22,1,1,Engineering,Full-time,12,Transfer,Fall,$30k-$60k,Yes,No,6702,No,2.92,92,1,1,82.6,15,7,2,2,3,At home,No,3,1,No
STU_00009160,20,Female,No,No,In-state,2.88,1340,26,1,1,Social Sciences,Full-time,18,Early Decision,Spring,$30k-$60k,No,Yes,2508,No,1.76,9,0,0,84.5,1,3,2,3,0,On-campus,No,9,17,Yes
STU_00009161,21,Female,No,No,In-state,3.4,993,23,4,2,Engineering,Full-time,12,Regular,Spring,<$30k,Yes,No,37760,No,3.21,4,2,0,78.1,10,3,3,1,1,At home,No,41,1,Yes
STU_00009162,17,Female,No,No,In-state,3.57,1198,20,2,0,Education,Full-time,15,Regular,Fall,$60k-$100k,No,Yes,27063,No,2.53,15,0,1,63.6,1,5,4,5,2,Off-campus,No,31,3,Yes
STU_00009163,21,Female,Yes,No,In-state,3.49,950,28,5,1,Engineering,Full-time,18,Regular,Fall,$100k+,Yes,No,2150,No,2.92,11,1,1,55.3,4,3,0,0,2,Off-campus,No,4,0,Yes
STU_00009164,19,Female,Yes,Yes,In-state,3.24,1080,25,3,2,Social Sciences,Full-time,12,Regular,Fall,$100k+,Yes,Yes,7519,Yes,1.78,7,1,0,71.3,3,4,1,1,1,On-campus,No,7,2,Yes
STU_00009165,20,Female,No,No,In-state,3.63,1189,23,6,5,Business,Full-time,18,Regular,Fall,$60k-$100k,No,Yes,1430,Yes,,120,2,1,77.8,2,3,1,0,1,Off-campus,No,3,7,Yes
STU_00009166,20,Female,Yes,No,In-state,3.11,1171,30,3,1,Arts & Sciences,Full-time,12,Regular,Fall,$60k-$100k,Yes,No,5261,No,3.77,18,0,0,58.4,48,4,2,0,1,Off-campus,Yes,3,18,No
STU_00009167,17,Female,No,No,In-state,2.68,1438,23,4,2,Arts & Sciences,Full-time,15,Early Decision,Spring,$30k-$60k,No,No,49499,Yes,3.12,120,0,0,74.8,3,4,2,0,1,Off-campus,No,10,6,No
STU_00009168,19,Male,No,No,In-state,3.5,1264,26,1,2,Computer Science,Full-time,12,Regular,Spring,$30k-$60k,No,Yes,3835,Yes,2.96,0,2,1,71.1,7,1,4,2,0,At home,No,16,0,Yes
STU_00009169,20,Male,No,No,In-state,2.85,1231,16,5,0,Engineering,Full-time,18,Early Decision,Spring,$100k+,No,Yes,51364,No,2.94,79,0,1,68.5,5,2,1,1,1,On-campus,No,25,13,No
STU_00009170,20,Female,Yes,No,In-state,2.97,1382,20,0,2,Social Sciences,Full-time,12,Regular,Fall,$60k-$100k,No,Yes,15616,Yes,2.92,78,1,0,80.7,12,4,2,4,0,Off-campus,No,59,14,No
STU_00009171,23,Male,No,No,In-state,3.85,1102,23,0,1,Arts & Sciences,Full-time,15,Early Decision,Fall,$100k+,No,No,9443,Yes,3.05,0,2,0,72.8,37,2,0,2,2,Off-campus,No,42,29,No
STU_00009172,20,Male,No,No,International,3.69,1355,19,2,2,Education,Part-time,6,Transfer,Fall,$100k+,No,No,17359,No,3.98,6,0,1,89.6,9,3,0,1,2,On-campus,No,20,13,No
STU_00009173,21,Female,Yes,No,In-state,3.49,1154,17,2,2,Business,Full-time,15,Regular,Fall,$30k-$60k,Yes,No,12273,No,3.62,25,1,1,84.6,9,4,3,0,2,Off-campus,Yes,13,24,No
STU_00009174,21,Female,Yes,No,International,3.96,1429,20,1,2,Education,Part-time,6,Regular,Fall,$100k+,No,Yes,11016,No,4,27,2,0,69.2,21,5,1,1,2,On-campus,No,15,10,Yes
STU_00009175,21,Male,No,No,Out-of-state,4,1284,18,3,9,Engineering,Part-time,6,Regular,Fall,$100k+,No,No,37034,No,2.63,15,0,0,93.7,0,1,2,5,1,On-campus,No,23,8,Yes
STU_00009176,17,Male,No,No,International,2.99,1170,23,2,0,Business,Part-time,9,Regular,Fall,<$30k,No,Yes,2291,No,3.18,8,2,0,73.6,19,2,2,2,3,On-campus,No,19,6,Yes
STU_00009177,21,Male,Yes,No,In-state,3.27,,22,3,1,Health Sciences,Full-time,18,Regular,Spring,$60k-$100k,Yes,Yes,5528,No,,23,3,1,55.9,15,12,4,5,0,On-campus,No,8,28,Yes
STU_00009178,19,Female,Yes,No,Out-of-state,3.19,1019,20,2,3,Education,Full-time,12,Regular,Fall,$60k-$100k,Yes,No,2524,No,2.05,47,0,0,87.6,15,4,0,2,1,Off-campus,No,30,5,No
STU_00009179,17,Male,Yes,No,In-state,4,1118,25,5,5,Social Sciences,Full-time,12,Regular,Spring,$60k-$100k,Yes,Yes,18477,No,1.98,33,1,1,84.8,5,6,4,0,1,Off-campus,No,42,18,Yes
STU_00009180,17,Female,Yes,No,In-state,3.62,1272,23,4,1,Arts & Sciences,Part-time,3,Regular,Spring,$30k-$60k,Yes,No,3155,No,,8,0,0,87,8,3,1,2,2,Off-campus,No,20,14,No
STU_00009181,17,Male,No,No,Out-of-state,2.54,1158,23,6,3,Business,Full-time,18,Regular,Fall,$30k-$60k,No,No,4590,No,0.99,65,0,0,83.5,33,7,4,1,1,On-campus,No,29,5,No
STU_00009182,21,Male,Yes,No,In-state,3.28,1156,30,4,3,Engineering,Full-time,18,Regular,Summer,$30k-$60k,No,No,21062,Yes,2.89,120,0,2,93.6,11,4,3,3,1,At home,No,32,3,No
STU_00009183,25,Female,No,No,In-state,2.98,1177,25,0,2,Business,Full-time,18,Regular,Spring,$60k-$100k,Yes,Yes,4946,Yes,2.92,51,0,0,78.5,16,6,1,0,4,Commuter,Yes,2,28,No
STU_00009184,19,Female,Yes,No,In-state,3.66,1254,31,3,4,Education,Full-time,15,Regular,Fall,$60k-$100k,Yes,No,12911,Yes,2.68,12,0,0,44.6,40,4,3,0,1,On-campus,No,15,1,No
STU_00009185,22,Male,Yes,No,In-state,2.99,1291,23,7,2,Business,Full-time,12,Regular,Spring,$100k+,No,No,7465,Yes,3.21,14,2,0,61,14,5,1,1,3,On-campus,Yes,8,14,Yes
STU_00009186,26,Female,No,No,In-state,3.57,856,19,1,3,Engineering,Full-time,12,Regular,Summer,$100k+,No,Yes,13440,No,2.46,120,1,0,70.1,25,3,3,6,0,Off-campus,Yes,7,25,No
STU_00009187,21,Female,No,No,In-state,3.31,1217,26,1,6,Business,Part-time,9,Regular,Fall,<$30k,Yes,No,1490,No,3.18,53,0,0,91.5,1,5,2,1,4,On-campus,Yes,33,33,No
STU_00009188,17,Male,No,No,Out-of-state,3.33,1294,22,5,1,Business,Full-time,15,Regular,Spring,$100k+,No,No,67234,No,3.36,22,1,3,93,14,4,1,2,2,On-campus,No,8,4,Yes
STU_00009189,24,Male,No,No,In-state,2.73,1182,28,3,4,Arts & Sciences,Part-time,9,Regular,Fall,$30k-$60k,Yes,No,8347,No,2.38,10,0,0,64.8,19,5,4,5,1,At home,No,10,1,Yes
STU_00009190,19,Female,No,No,In-state,2.74,802,20,2,3,Engineering,Full-time,15,Early Decision,Fall,$60k-$100k,No,No,40845,Yes,2.66,1,2,1,89.3,5,5,3,1,1,Off-campus,No,24,5,Yes
STU_00009191,17,Female,No,No,In-state,3.89,941,26,4,0,Education,Full-time,12,Regular,Summer,$60k-$100k,Yes,Yes,14618,No,3.75,55,0,0,84.2,11,6,1,1,2,Commuter,No,9,14,No
STU_00009192,20,Male,Yes,No,In-state,3.9,1180,23,2,4,Arts & Sciences,Full-time,18,Transfer,Fall,$100k+,Yes,Yes,17467,Yes,,5,2,0,77,1,5,0,1,1,At home,No,9,29,No
STU_00009193,18,Male,No,No,In-state,3.67,1164,19,4,3,Business,Full-time,12,Regular,Fall,$30k-$60k,No,No,29029,No,1.75,92,0,0,86.4,17,6,1,3,0,Off-campus,No,27,22,No
STU_00009194,17,Female,Yes,No,In-state,3.45,1265,30,3,4,Computer Science,Full-time,12,Regular,Fall,$30k-$60k,Yes,No,12832,No,1.88,75,1,0,83.2,5,3,1,2,5,On-campus,No,2,5,Yes
STU_00009195,24,Female,No,No,In-state,2.56,1437,22,4,2,Computer Science,Full-time,18,Transfer,Fall,$60k-$100k,No,Yes,1368,Yes,2.64,111,4,0,94.1,3,2,1,3,1,Off-campus,No,1,19,Yes
STU_00009196,22,Male,No,No,International,3.05,1141,21,2,2,Business,Part-time,3,Regular,Fall,$100k+,No,Yes,11327,No,2.99,28,1,2,60.7,5,2,4,2,2,At home,Yes,15,4,Yes
STU_00009197,17,Male,Yes,No,In-state,3.58,1134,21,3,3,Health Sciences,Full-time,18,Early Decision,Spring,$60k-$100k,Yes,Yes,26764,Yes,2.77,5,1,0,90.8,8,6,5,3,0,On-campus,No,16,33,Yes
STU_00009198,21,Female,No,No,International,3.42,1224,26,2,3,Engineering,Full-time,15,Regular,Spring,<$30k,Yes,Yes,28932,Yes,2.9,3,0,0,96,16,1,3,2,2,At home,Yes,4,4,No
STU_00009199,19,Non-binary,Yes,No,Out-of-state,3.44,1248,33,1,2,Engineering,Full-time,18,Regular,Fall,<$30k,No,No,44417,Yes,3.71,24,1,0,59.9,4,6,4,0,1,On-campus,No,16,3,Yes
STU_00009200,17,Male,Yes,No,In-state,3.93,1200,21,4,4,Business,Part-time,3,Regular,Spring,$30k-$60k,Yes,No,34486,No,3.74,8,1,1,91.8,28,5,1,3,2,At home,Yes,5,32,No
STU_00009201,25,Male,No,No,In-state,3.77,1086,26,2,3,Education,Full-time,18,Early Decision,Fall,<$30k,Yes,Yes,14653,No,3.15,21,2,0,,5,3,3,3,1,Off-campus,No,11,4,Yes
STU_00009202,19,Female,No,No,In-state,3.13,1011,19,6,1,Arts & Sciences,Full-time,18,Regular,Fall,$60k-$100k,Yes,Yes,2816,No,2.06,1,1,1,66.3,4,4,2,2,1,On-campus,No,1,7,No
STU_00009203,21,Male,No,No,International,3.25,868,20,6,3,Health Sciences,Full-time,15,Regular,Spring,$100k+,Yes,Yes,22607,Yes,2.28,108,1,0,55.2,9,1,1,0,2,Off-campus,No,100,4,No
STU_00009204,17,Female,No,No,In-state,3.13,1301,22,1,1,Computer Science,Full-time,12,Transfer,Spring,$100k+,Yes,No,858,No,2.17,57,1,0,79.8,14,2,2,2,3,Off-campus,No,18,5,No
STU_00009205,23,Male,No,No,In-state,4,989,27,3,0,Computer Science,Full-time,12,Regular,Spring,$100k+,Yes,Yes,31146,No,2.57,34,0,0,,8,8,1,3,0,On-campus,No,17,1,No
STU_00009206,20,Male,No,No,Out-of-state,2.7,1051,23,5,3,Engineering,Full-time,15,Regular,Fall,$60k-$100k,No,No,30128,No,2.66,6,0,1,40.4,20,4,1,0,1,Commuter,No,11,32,Yes
STU_00009207,18,Female,No,Yes,In-state,4,873,33,2,2,Engineering,Full-time,12,Regular,Fall,$30k-$60k,Yes,Yes,14368,No,,17,0,2,52.6,0,7,5,1,4,On-campus,No,18,6,No
STU_00009208,22,Male,Yes,Yes,In-state,2.46,,28,3,0,Computer Science,Full-time,15,Early Decision,Fall,$30k-$60k,Yes,No,9163,Yes,2.32,23,1,0,90.5,14,8,2,0,1,At home,No,27,4,No
STU_00009209,22,Male,Yes,No,International,3.67,1079,24,4,3,Business,Full-time,18,Regular,Fall,$60k-$100k,Yes,Yes,14744,No,4,45,3,0,63.8,1,3,2,2,0,Commuter,No,15,8,No
STU_00009210,19,Male,No,No,In-state,3.44,1205,27,3,0,Social Sciences,Full-time,12,Regular,Fall,$100k+,Yes,Yes,423,No,1.55,3,0,1,90.7,8,7,2,2,3,On-campus,No,35,0,No
STU_00009211,22,Male,No,Yes,In-state,3.01,1072,27,2,4,Social Sciences,Full-time,15,Regular,Fall,$60k-$100k,Yes,No,19899,Yes,3.81,45,1,0,69.1,22,6,2,0,4,At home,No,19,2,No
STU_00009212,24,Male,No,No,Out-of-state,3.44,1137,17,2,6,Engineering,Full-time,12,Regular,Spring,$60k-$100k,No,Yes,1725,No,2.51,35,0,0,82.8,4,5,2,0,2,On-campus,No,24,0,No
STU_00009213,21,Male,Yes,No,In-state,4,1255,20,3,2,Business,Full-time,15,Regular,Fall,$100k+,Yes,Yes,1507,Yes,4,44,1,1,86.2,1,5,2,3,2,At home,No,4,2,No
STU_00009214,21,Female,Yes,No,In-state,3.42,1493,25,3,0,Arts & Sciences,Full-time,15,Regular,Fall,<$30k,No,Yes,20714,Yes,2.95,85,2,1,69.4,28,4,1,0,0,On-campus,No,11,11,No
STU_00009215,17,Male,Yes,No,In-state,2.63,1222,17,2,4,Arts & Sciences,Full-time,18,Regular,Fall,<$30k,Yes,No,25533,No,3.24,46,0,2,61.3,31,7,3,2,0,On-campus,No,1,0,No
STU_00009216,22,Male,No,No,International,4,1058,23,4,5,Computer Science,Full-time,18,Transfer,Fall,$60k-$100k,Yes,No,25404,No,1.54,75,0,0,57.6,6,0,2,0,4,On-campus,No,13,18,Yes
STU_00009217,17,Male,No,No,In-state,3.2,1366,25,6,6,Business,Full-time,15,Regular,Fall,<$30k,Yes,Yes,10872,No,3.02,56,0,0,97.8,6,5,0,4,0,At home,Yes,7,9,No
STU_00009218,23,Male,Yes,No,Out-of-state,2.99,1233,21,1,3,Engineering,Full-time,15,Early Decision,Fall,$30k-$60k,Yes,Yes,35021,No,3.31,98,0,1,79.1,4,5,4,0,2,On-campus,No,1,4,No
STU_00009219,21,Male,No,No,In-state,3.14,,30,5,3,Business,Full-time,12,Early Decision,Fall,$60k-$100k,No,Yes,93511,No,2.78,35,0,1,80.2,5,4,3,1,1,On-campus,No,32,5,No
STU_00009220,24,Male,No,No,Out-of-state,3.67,1282,16,1,3,Arts & Sciences,Full-time,18,Regular,Spring,<$30k,Yes,No,5042,Yes,3.09,13,1,1,76.8,14,6,0,1,2,Commuter,No,88,28,No
STU_00009221,18,Male,No,No,In-state,3.53,1021,20,5,4,Health Sciences,Full-time,15,Regular,Fall,<$30k,Yes,Yes,29965,Yes,2.71,3,0,0,84,5,3,1,1,1,Off-campus,No,30,5,No
STU_00009222,18,Female,No,No,Out-of-state,3.77,1239,20,3,4,Health Sciences,Full-time,15,Early Decision,Spring,$100k+,Yes,No,23627,No,2.9,51,0,2,,28,4,0,2,2,At home,No,13,13,No
STU_00009223,21,Female,No,No,International,3.52,944,21,2,3,Social Sciences,Full-time,18,Early Decision,Fall,$30k-$60k,Yes,No,22617,Yes,2.6,120,1,1,85.1,7,7,4,3,0,On-campus,Yes,18,19,No
STU_00009224,20,Female,No,No,In-state,2.81,1220,24,3,2,Engineering,Part-time,6,Regular,Fall,<$30k,Yes,Yes,42572,No,2.19,13,0,0,82.6,1,3,3,3,2,On-campus,No,26,3,No
STU_00009225,19,Male,No,No,In-state,3.93,1017,21,3,3,Arts & Sciences,Full-time,18,Regular,Fall,$60k-$100k,No,No,5180,No,3.07,41,0,0,44.5,2,5,3,1,1,Commuter,No,6,5,Yes
STU_00009226,17,Male,Yes,No,Out-of-state,2.73,1268,22,5,4,Social Sciences,Full-time,15,Regular,Fall,$60k-$100k,No,No,17089,Yes,2.48,33,0,1,81.9,6,7,1,3,1,Commuter,No,7,14,No
STU_00009227,19,Male,Yes,No,International,3.06,1234,23,4,2,Arts & Sciences,Full-time,15,Regular,Fall,<$30k,No,No,4581,No,1.84,25,1,0,77.1,11,5,0,3,0,On-campus,No,11,0,Yes
STU_00009228,18,Male,No,No,In-state,3.75,1229,28,3,0,Education,Full-time,12,Regular,Fall,$30k-$60k,No,Yes,30565,No,3.09,15,2,1,94.5,60,5,0,1,4,On-campus,No,7,0,Yes
STU_00009229,17,Female,No,No,In-state,3.72,1433,26,1,2,Education,Full-time,15,Regular,Fall,$60k-$100k,No,Yes,12729,No,,56,1,0,92.1,25,4,2,1,1,On-campus,No,42,10,No
STU_00009230,20,Male,No,Yes,Out-of-state,3.15,,23,3,1,Health Sciences,Full-time,15,Regular,Spring,$60k-$100k,No,No,11793,Yes,3.25,69,3,1,93.8,6,3,3,0,2,Off-campus,No,4,5,No
STU_00009231,19,Male,No,No,In-state,3.44,1091,20,5,5,Business,Full-time,12,Early Decision,Spring,$100k+,Yes,No,44967,Yes,2.63,15,1,2,86,23,4,7,2,0,On-campus,No,29,23,No
STU_00009232,25,Female,Yes,Yes,In-state,3.08,1312,21,5,2,Arts & Sciences,Full-time,15,Regular,Spring,<$30k,No,Yes,4605,No,2.77,50,1,1,91.7,4,7,0,1,0,On-campus,No,14,14,Yes
STU_00009233,21,Male,Yes,No,In-state,3.52,1199,23,4,3,Engineering,Full-time,12,Regular,Spring,$30k-$60k,Yes,No,8862,Yes,2.48,13,1,0,75.3,6,7,3,1,0,On-campus,No,1,8,No
STU_00009234,22,Non-binary,No,Yes,In-state,3.38,1061,20,2,0,Arts & Sciences,Full-time,18,Regular,Spring,<$30k,Yes,No,673,No,3.07,21,1,0,82.3,8,4,5,1,0,On-campus,No,7,0,No
STU_00009235,17,Female,No,No,Out-of-state,3.37,950,32,2,1,Arts & Sciences,Full-time,12,Early Decision,Fall,$100k+,Yes,No,2275,No,2.09,15,0,1,80,0,2,0,0,3,Commuter,Yes,29,0,No
STU_00009236,23,Female,No,No,In-state,3.24,1069,21,4,3,Computer Science,Full-time,12,Regular,Fall,<$30k,Yes,Yes,20085,Yes,3.31,4,0,1,98.4,2,5,3,1,0,At home,No,7,3,No
STU_00009237,23,Female,No,Yes,In-state,3.24,879,22,2,2,Education,Full-time,15,Regular,Spring,$100k+,No,Yes,7369,No,2.11,15,1,1,56.3,12,5,2,2,3,On-campus,No,6,12,Yes
STU_00009238,23,Male,Yes,No,In-state,2.42,1078,20,6,2,Arts & Sciences,Full-time,18,Regular,Fall,$60k-$100k,No,No,3387,No,2.66,48,2,0,88.1,5,8,1,1,0,On-campus,No,0,0,Yes
STU_00009239,20,Female,No,No,In-state,3.21,1257,24,5,2,Computer Science,Part-time,3,Regular,Spring,<$30k,Yes,No,1001,No,2.35,21,1,0,68.3,1,3,4,0,0,On-campus,No,8,1,No
STU_00009240,17,Male,Yes,Yes,In-state,3.55,1169,34,2,3,Engineering,Full-time,15,Transfer,Spring,$30k-$60k,Yes,No,14059,No,3.26,16,0,1,68.5,8,2,1,3,2,On-campus,No,30,1,No
STU_00009241,17,Female,Yes,No,In-state,2.39,1034,17,3,2,Education,Full-time,12,Early Decision,Spring,$60k-$100k,No,No,4638,No,2.93,31,0,1,90.8,5,7,1,2,1,Off-campus,No,7,2,No
STU_00009242,19,Male,No,No,Out-of-state,3.45,1081,22,8,1,Education,Full-time,15,Regular,Fall,$60k-$100k,No,No,19986,No,3.11,41,0,0,69,42,3,3,1,2,Off-campus,No,38,40,No
STU_00009243,20,Female,No,No,In-state,3.1,1234,23,3,3,Education,Full-time,18,Early Decision,Fall,$100k+,Yes,No,23297,No,2.83,120,2,0,48.2,25,4,2,2,2,At home,No,8,1,No
STU_00009244,22,Female,No,No,In-state,3.12,1041,24,2,0,Social Sciences,Full-time,12,Regular,Spring,$30k-$60k,No,Yes,3920,Yes,,51,0,0,77.8,3,3,3,3,3,Off-campus,No,33,2,No
STU_00009245,20,Female,No,No,In-state,2.67,1226,20,3,4,Engineering,Full-time,18,Regular,Fall,$30k-$60k,Yes,No,33163,No,2.41,39,0,1,89.3,16,3,2,1,1,On-campus,No,23,6,No
STU_00009246,17,Female,Yes,No,In-state,3.15,1140,26,2,0,Business,Part-time,3,Regular,Spring,$100k+,No,No,17425,No,3.56,25,0,0,70.7,2,4,2,1,0,On-campus,No,7,9,Yes
STU_00009247,17,Female,Yes,No,In-state,3.41,1232,26,4,3,Arts & Sciences,Part-time,6,Early Decision,Fall,$100k+,Yes,No,2830,Yes,2.56,61,0,0,86,13,2,2,2,1,Off-campus,No,4,9,Yes
STU_00009248,17,Male,Yes,No,In-state,3.51,1190,23,4,3,Social Sciences,Full-time,18,Regular,Fall,$60k-$100k,No,Yes,9263,Yes,3.09,11,0,1,92.5,4,3,4,2,0,At home,No,35,0,Yes
STU_00009249,21,Female,Yes,Yes,In-state,2.91,1179,24,3,3,Education,Full-time,15,Regular,Fall,$100k+,Yes,No,1912,Yes,3.22,16,3,1,77.7,6,4,5,2,2,At home,No,67,1,Yes
STU_00009250,20,Female,No,No,In-state,3.87,1137,21,4,0,Social Sciences,Full-time,18,Regular,Fall,$100k+,Yes,Yes,9843,No,2.48,37,1,3,59.4,4,4,1,2,1,On-campus,No,4,18,No
STU_00009251,17,Male,Yes,No,International,3.14,1314,26,4,5,Education,Full-time,18,Regular,Fall,<$30k,Yes,No,7163,Yes,3.39,6,0,0,86.7,6,7,0,3,2,On-campus,No,11,4,No
STU_00009252,20,Male,No,No,Out-of-state,2.23,954,22,2,4,Computer Science,Full-time,18,Regular,Fall,$30k-$60k,Yes,No,1402,Yes,2.8,42,2,1,91.6,3,3,3,1,1,At home,No,16,7,Yes
STU_00009253,19,Male,No,No,In-state,2.64,1176,24,5,2,Business,Part-time,3,Early Decision,Fall,$60k-$100k,No,Yes,2294,No,2.45,62,0,0,94.5,2,3,0,0,1,Off-campus,No,2,4,No
STU_00009254,18,Male,No,Yes,In-state,2.76,1169,23,4,2,Computer Science,Full-time,18,Regular,Fall,$100k+,No,No,2469,Yes,0.54,97,0,0,83.9,1,3,3,3,0,Off-campus,No,21,7,Yes
STU_00009255,17,Female,No,No,Out-of-state,3.39,1130,17,3,6,Business,Full-time,15,Regular,Fall,$60k-$100k,Yes,No,12054,No,2.26,17,1,1,70.1,0,3,0,2,0,On-campus,Yes,4,6,Yes
STU_00009256,23,Female,Yes,No,In-state,3.55,1248,23,3,3,Arts & Sciences,Full-time,12,Regular,Spring,$100k+,Yes,Yes,8697,No,1.77,16,2,1,76.7,37,7,5,1,2,At home,No,13,3,Yes
STU_00009257,19,Female,Yes,No,In-state,4,1254,31,4,0,Arts & Sciences,Full-time,15,Regular,Spring,$30k-$60k,No,No,14712,No,3.78,35,0,1,90.9,9,2,4,1,4,On-campus,No,29,27,No
STU_00009258,19,Male,No,No,In-state,3.64,1227,27,3,3,Engineering,Part-time,9,Regular,Fall,$60k-$100k,No,No,37965,Yes,3.45,11,1,1,78.5,1,3,0,2,0,Commuter,No,15,13,Yes
STU_00009259,23,Male,No,No,In-state,3.22,1151,21,0,8,Computer Science,Full-time,12,Early Decision,Fall,$30k-$60k,Yes,Yes,1045,No,3.19,26,1,2,70.9,7,3,2,2,0,At home,No,4,2,No
STU_00009260,22,Female,No,No,In-state,3.08,800,23,2,6,Computer Science,Part-time,9,Early Decision,Fall,$60k-$100k,Yes,Yes,6148,Yes,3.01,19,0,0,97.8,5,5,3,2,4,At home,No,19,0,No
STU_00009261,20,Female,Yes,No,In-state,3.35,1279,27,1,2,Arts & Sciences,Full-time,12,Regular,Fall,$100k+,Yes,No,21583,Yes,,31,1,0,88.2,3,3,3,0,1,On-campus,No,14,11,No
STU_00009262,19,Male,No,No,In-state,3.37,823,22,4,0,Computer Science,Full-time,18,Regular,Spring,$100k+,Yes,No,20808,Yes,4,9,0,0,82.8,0,6,1,3,2,On-campus,No,3,1,No
STU_00009263,24,Male,No,No,In-state,2.43,,17,4,1,Business,Full-time,18,Transfer,Spring,$30k-$60k,Yes,Yes,283,No,3.76,26,2,0,54.2,9,3,3,0,0,On-campus,Yes,1,11,No
STU_00009264,22,Female,No,No,Out-of-state,3.12,1284,23,4,1,Engineering,Full-time,18,Early Decision,Spring,$30k-$60k,No,Yes,3206,No,2.94,9,1,1,72.8,10,3,5,0,0,On-campus,No,1,1,No
STU_00009265,17,Female,No,No,Out-of-state,3.75,,32,2,0,Health Sciences,Full-time,15,Regular,Fall,$60k-$100k,Yes,No,121,No,2.75,19,0,0,80.9,18,6,1,0,1,On-campus,Yes,1,11,No
STU_00009266,19,Male,No,No,Out-of-state,3.25,1258,20,6,2,Engineering,Full-time,15,Regular,Fall,$100k+,Yes,No,1104,No,3.36,19,0,1,59.3,11,4,3,2,1,On-campus,No,6,9,No
STU_00009267,20,Male,No,No,International,2.86,,26,1,1,Engineering,Full-time,15,Regular,Fall,$30k-$60k,No,Yes,9871,No,,120,0,2,57,24,5,1,0,4,On-campus,No,9,9,Yes
